"SurveyID" "SiteLongitude" "SiteLatitude" "SiteCode" "coral_imputation" "algae_imputation" "CCA_imputation" "rubble_imputation" "micro_mats_imputation" "rock_imputation" "sand_imputation" "seagrass_imputation" "other_inverts_imputation"
"700" 506003809 -87.05408 5.55411 "ETP17" 0.280808080808081 0.147474747474747 0.303030303030303 0 0.0787878787878788 0.0222222222222222 0 0 0.167676767676768
"701" 506003810 -87.02996 5.52842 "ETP19" 0.03 0.652 0.156 0 0.02 0.078 0.028 0 0.036
"702" 506003815 -87.0817 5.54822 "ETP21" 0.054 0.098 0.17 0 0.216 0.002 0 0 0.46
"703" 506003816 -87.07175 5.54335 "ETP22" 0.0402414486921529 0.804828973843058 0.0362173038229376 0 0.0160965794768612 0.0261569416498994 0 0 0.0764587525150905
"704" 506003817 -87.0604 5.54994 "ETP23" 0.184 0.524 0.164 0 0.068 0.014 0 0 0.046
"705" 506003818 -87.06231 5.54595 "ETP24" 0.224 0.684 0.016 0 0 0.002 0.074 0 0
"706" 506003820 -87.09582 5.5193 "ETP27" 0.00999999999655 0.2599999999678 0.0700000000046 0.00999999999655 0.16000000000805 0.0199999999931 0 0 0.47000000003335
"707" 506003821 -87.06775 5.50579 "ETP28" 0.151048951031744 0.646153846178421 0.0251748251776217 0.0671328671327721 0.0643356643270767 0.00839160839442868 0 0 0.037762237757936
"708" 506003822 -85.48717 9.86011 "ETP30" 0.144329896907216 0.690721649484536 0.0309278350515464 0 0.0618556701030928 0.0206185567010309 0 0 0.0515463917525773
"709" 506003823 -85.51617 9.86374 "ETP31" 0.0621761658031088 0.147668393782383 0.00259067357512953 0 0 0.787564766839378 0 0 0
"710" 506003824 -85.49651 9.8652 "ETP32" 0.152 0.19 0.024 0 0 0.35 0.278 0 0.006
"711" 506003825 -85.48544 9.86241 "ETP33" 0.02 0.054 0 0 0 0.874 0.048 0 0.004
"712" 506003826 -85.4967 9.86422 "ETP34" 0.00211864406779661 0.13135593220339 0.00211864406779661 0 0 0.775423728813559 0.0826271186440678 0 0.00635593220338983
"713" 506003827 -85.46999 9.85037 "ETP35" 0.01 0.648 0.132 0 0.14 0.004 0 0 0.066
"714" 506003828 -85.41877 9.85023 "ETP36" 0.01 0.98 0 0 0 0.01 0 0 0
"715" 506003829 -85.40054 9.8424 "ETP38" 0 0.056 0 0 0 0.94 0 0 0.004
"716" 506003832 -85.37397 9.84155 "ETP40" 0.068 0.536 0.07 0 0.04 0.046 0.004 0 0.236
"717" 506003833 -85.27205 9.76736 "ETP41" 0 0.872 0.022 0 0 0.026 0.08 0 0
"718" 506003834 -85.3322 9.81501 "ETP42" 0.104 0.632 0.024 0 0.008 0 0.006 0 0.226
"719" 506003835 -85.27452 9.7588 "ETP43" 0.054 0.634 0.064 0 0.032 0.004 0.04 0 0.172
"720" 506003836 -85.27452 9.7588 "ETP43" 0.012 0.64 0.1 0 0.024 0.088 0 0 0.136
"721" 506003837 -85.2714 9.75662 "ETP44" 0.106 0.518 0.098 0 0.016 0.016 0 0 0.246
"722" 506003838 -83.71687 8.67714 "ETP45" 0.0100200400801603 0.619238476953908 0.0601202404809619 0 0.0140280561122244 0.0280561122244489 0.142284569138277 0 0.12625250501002
"723" 506003839 -83.86634 8.70656 "ETP46" 0.20335429769392 0.568134171907757 0.121593291404612 0 0.0440251572327044 0 0.00209643605870021 0 0.0607966457023061
"724" 506003840 -83.89795 8.70352 "ETP47" 0.198 0.442 0.092 0 0.09 0.008 0.014 0 0.156
"725" 506003841 -83.89129 8.71151 "ETP49" 0.316 0.344 0.234 0 0.034 0.022 0.048 0 0.002
"726" 506003842 -83.87642 8.71817 "ETP50" 0.098 0.23 0.178 0 0.032 0.06 0.256 0 0.146
"727" 506003844 -83.8891 8.6983 "ETP52" 0.16 0.624 0.136 0 0.04 0.002 0.02 0 0.018
"728" 506003845 -83.73633 8.63799 "ETP55" 0.204 0.264 0.168 0 0.142 0.004 0.006 0 0.212
"729" 506003846 -83.28786 8.36985 "ETP56" 0.068 0.38 0.082 0 0.048 0 0.274 0 0.148
"730" 507003166 -82.057817 7.962467 "ETP123" 0.239130434782609 0.347826086956522 0.0108695652173913 0 0.195652173913043 0.206521739130435 0 0 0
"731" 507003167 -82.056867 7.953 "ETP124" 0.3125 0.333333333333333 0.0416666666666667 0 0.3125 0 0 0 0
"732" 507003168 -81.79395 7.8733 "ETP125" 0.242925434694348 0.55618016274296 0.059234630690293 0 0.0168675765120179 0.0169580659415895 0.0549513740760061 0 0.0552642021112386
"733" 507003169 -79.53417 8.77213 "ETP1" 0.002 0.464 0.32 0 0 0 0.188 0 0.026
"734" 507003170 -79.54421 8.77569 "ETP2" 0.034 0.688 0.146 0 0.024 0.052 0 0 0.056
"735" 507003171 -79.539 8.76728 "ETP3" 0.016 0.84 0 0 0 0 0.118 0 0.026
"736" 507003172 -79.06106 8.67322 "ETP5" 0.0472279260780288 0.363449691991786 0.135523613963039 0 0 0.0862422997946612 0.365503080082136 0 0.00205338809034908
"737" 507003173 -79.01867 8.58036 "ETP6" 0.96 0.04 0 0 0 0 0 0 0
"738" 507003174 -79.01083 8.51917 "ETP7" 0.95 0.05 0 0 0 0 0 0 0
"739" 507003175 -79.00595 8.5307 "ETP8" 0.01 0.784 0.004 0 0.002 0.054 0.136 0 0.01
"740" 507003176 -79.07819 8.40062 "ETP9" 0.02 0.84 0.02 0 0 0.07 0.05 0 0
"741" 507003177 -79.10636 8.22567 "ETP10" 0.0462761055994938 0.775885646367165 0.0781879637782194 0 0.0241104567110124 0.035207239965797 0.0307302064462911 0 0.0195476007645165
"742" 507003178 -81.63515 7.7064 "ETP11" 0.0567220581169956 0.698127976535782 0.0581713850450931 0 0.0650628821949494 0.0665590361603562 0.0178870566135053 0 0.0647727999740307
"743" 507003179 -81.61163 7.69188 "ETP12" 0.03 0.7 0.078 0 0.01 0.16 0.004 0 0.018
"744" 507003180 -81.75825 7.82668 "ETP13" 0.203628084899821 0.522337451388073 0.07309673571094 0 0.0872532984278266 0.0452781464903954 0.00781840033610104 0 0.0588683484615685
"745" 507003181 -82.44462 7.87083 "ETP57" 0.114532752739106 0.499858071766465 0.161029263975734 0.00147893877551018 0.119749127497863 0.0196987916136319 0.0209725449873839 0 0.0701160470119343
"746" 507003182 -82.43576 7.86957 "ETP58" 0.07 0.65 0.03 0 0.19 0.01 0.05 0 0
"747" 507003183 -82.30329 8.12392 "ETP59" 0.0865552538781154 0.456550459420948 0.120399608101913 0.00705528571428569 0.0195082090938671 0.193944340334453 0.0186371272955578 0 0.0837216112684758
"748" 507003184 -82.3236 8.11851 "ETP60" 0.096 0.446 0.106 0 0.026 0.208 0.004 0 0.114
"749" 507003185 -82.25797 8.08927 "ETP61" 0.162 0.54 0.128 0 0.03 0.092 0 0 0.048
"750" 507003186 -82.26188 8.09443 "ETP62" 0.891840607210626 0 0 0 0 0 0.108159392789374 0 0
"751" 507003187 -82.05775 7.9641667 "ETP63" 0.157894736842105 0.536437246963563 0.097165991902834 0 0.0728744939271255 0.0263157894736842 0.0161943319838057 0 0.0931174089068826
"752" 507003189 -82.0261 8.00028 "ETP65" 0.161157024793388 0.634297520661157 0.12603305785124 0 0.00206611570247934 0 0.0309917355371901 0 0.0454545454545455
"753" 507003190 -82.0184 7.97507 "ETP66" 0.183467741935484 0.711693548387097 0.0221774193548387 0 0.00806451612903226 0.0584677419354839 0.00403225806451613 0 0.0120967741935484
"754" 507003191 -82.02232 7.94755 "ETP67" 0.14 0.558 0.12 0 0.098 0.022 0.024 0 0.038
"755" 507003192 -81.9825 7.99112 "ETP68" 0.136 0.578 0.092 0 0.114 0 0.064 0 0.016
"756" 507003193 -81.79657 7.8391 "ETP69" 0.094 0.382 0.19 0 0.146 0 0.06 0 0.128
"757" 507003194 -81.78748 7.84978 "ETP70" 0.062 0.434 0.204 0 0.01 0.152 0 0 0.138
"758" 507003195 -81.77695 7.8704 "ETP71" 0.156378600823045 0.48559670781893 0.0411522633744856 0 0.0473251028806584 0.0617283950617284 0.119341563786008 0 0.088477366255144
"759" 507003196 -81.79472 7.8745 "ETP72" 0.112676056338028 0.645875251509054 0.0362173038229376 0 0.0140845070422535 0.00402414486921529 0.106639839034205 0 0.0804828973843058
"760" 507003197 -81.8143 7.88547 "ETP73" 0.17 0.588 0.088 0 0.05 0 0 0 0.104
"761" 507003198 -81.7539 7.84293 "ETP74" 0.036 0.666 0.054 0 0.112 0.02 0.026 0 0.086
"762" 507003199 -81.738783 7.8192833 "ETP75" 0.0451745379876797 0.464065708418891 0.0677618069815195 0 0.0205338809034908 0.195071868583162 0.13347022587269 0 0.0739219712525667
"763" 507003200 -81.77153 7.81937 "ETP76" 0.056 0.604 0.06 0 0.102 0.026 0.016 0 0.136
"764" 507003201 -81.76105 7.8010333 "ETP77" 0.164 0.37 0.156 0 0.124 0.138 0.018 0 0.03
"765" 507003202 -81.760017 7.7762 "ETP78" 0.23 0.218 0.148 0 0.136 0.18 0 0 0.088
"766" 507003203 -81.73015 7.6562 "ETP79" 0.0481927710843374 0.720883534136546 0.0381526104417671 0 0 0.0642570281124498 0.0943775100401607 0 0.034136546184739
"767" 507003204 -81.71845 7.6501667 "ETP80" 0.088 0.496 0.17 0 0.082 0.042 0.014 0 0.108
"768" 507003205 -81.71169 7.62511 "ETP81" 0.024 0.546 0.064 0 0.042 0.112 0.142 0 0.07
"769" 507003206 -81.69427 7.63295 "ETP82" 0.044 0.65 0.062 0 0.086 0.1 0.014 0 0.044
"770" 507003207 -81.71005 7.59307 "ETP83" 0.022 0.614 0.006 0 0 0.01 0.33 0 0.018
"771" 507003208 -81.76115 7.64627 "ETP84" 0.354838709677419 0.508064516129032 0.0544354838709677 0 0.00604838709677419 0 0.0362903225806452 0 0.0403225806451613
"772" 507003209 -81.7344 7.63272 "ETP85" 0.801603206412826 0.0861723446893788 0.0360721442885772 0 0 0.0741482965931864 0 0 0.00200400801603206
"773" 507003210 -81.7822 7.6311333 "ETP86" 0.122244488977956 0.723446893787575 0.0541082164328657 0 0.00801603206412826 0 0.0781563126252505 0 0.0140280561122244
"774" 507003211 -81.84167 7.58555 "ETP87" 0.154618473895582 0.343373493975904 0.218875502008032 0 0.180722891566265 0 0 0 0.102409638554217
"775" 507003212 -81.8579 7.4325167 "ETP88" 0.234 0.182 0.252 0 0.118 0 0 0 0.214
"776" 507003213 -81.82322 7.29649 "ETP89" 0.0363636363636364 0.44040404040404 0.216161616161616 0 0.125252525252525 0.094949494949495 0.0242424242424242 0 0.0626262626262626
"777" 507003214 -81.78305 7.2661167 "ETP90" 0.186 0.598 0.084 0 0.04 0.06 0 0 0.032
"778" 507003215 -81.79862 7.21305 "ETP91" 0.24 0.1 0.462 0 0.054 0.054 0 0 0.09
"779" 507003216 -81.829283 7.2266833 "ETP92" 0.186 0.056 0.282 0 0.24 0 0 0 0.236
"780" 507003217 -81.79869 7.20322 "ETP93" 0.092 0.064 0.412 0 0.14 0.018 0 0 0.274
"781" 507003218 -81.724183 7.33073 "ETP94" 0.114 0.12 0.286 0 0.132 0.164 0.018 0 0.166
"782" 507003219 -81.59093 7.34713 "ETP95" 0.117408906882591 0.672064777327935 0.097165991902834 0 0.0161943319838057 0.0202429149797571 0.0546558704453441 0 0.0222672064777328
"783" 507003220 -80.13867 7.33722 "ETP96" 0.05 0.37 0.362 0 0.09 0 0.03 0 0.098
"784" 507003221 -79.12924 8.4174 "ETP97" 0.0421477960223948 0.608211144303754 0.182805833259576 0 0.03751292475634 0.0599237513430432 0.0144595338551655 0 0.0313034903300577
"785" 507003222 -79.07865 8.39918 "ETP98" 0.108 0.756 0.036 0 0.004 0.042 0.034 0 0.02
"786" 507003223 -79.10357 8.31736 "ETP99" 0.044 0.928 0.022 0 0 0.004 0 0 0.002
"787" 507003224 -79.09903 8.3095 "ETP100" 0.092741935483871 0.792338709677419 0.032258064516129 0 0 0.0282258064516129 0.0524193548387097 0 0.00201612903225806
"788" 507003225 -79.069 8.26347 "ETP101" 0.100401606425703 0.536144578313253 0.259036144578313 0 0.0261044176706827 0.0662650602409639 0 0 0.0120481927710843
"789" 507003226 -79.06902 8.26432 "ETP102" 0.024 0.708 0.168 0 0.026 0.016 0.012 0 0.046
"790" 507003227 -79.10264 8.31623 "ETP103" 0 0.62 0.0333333333 0 0 0.1 0.2466666667 0 0
"791" 507003228 -79.12072 8.31477 "ETP104" 0.006 0.686 0.09 0 0.088 0.006 0.048 0 0.076
"792" 507003229 -79.10956 8.44639 "ETP105" 0.0480961923847695 0.593186372745491 0.0541082164328657 0 0.00601202404809619 0.204408817635271 0.0721442885771543 0 0.0220440881763527
"793" 507003230 -78.90163 8.22991 "ETP106" 0.022 0.838 0.036 0 0.012 0.03 0.036 0 0.026
"794" 507003231 -78.80663 8.33071 "ETP107" 0.068 0.772 0.038 0 0.028 0.008 0.042 0 0.044
"795" 507003232 -78.81526 8.39036 "ETP108" 0.0760406765631048 0.713408900678255 0.0798946887144663 0 0.0234160027540525 0.0253145087101009 0.0450795213470587 0.000179999999999997 0.0494931430926109
"796" 507003233 -78.81754 8.39248 "ETP109" 0.0807962517134054 0.705516636149196 0.0859893660691757 0 0.0225760027540525 0.0262389854869478 0.0462117738520687 0.000179999999999997 0.0478948424914085
"797" 507003234 -78.80353 8.4077 "ETP110" 0.0813946509101926 0.639876254331173 0.134383178397447 0 0.0251606507166443 0.0258264189825103 0.0426105764572791 0.000179999999999997 0.0614085205189495
"798" 507003235 -78.84869 8.42954 "ETP111" 0.107690757402373 0.636542894703727 0.100017102475851 0.000171333333333299 0.0223646031453985 0.0350310399030443 0.048440519677052 0.00128 0.0380926150878923
"799" 507003236 -78.84975 8.45339 "ETP112" 0.130881700401203 0.652743903387763 0.0850166932765465 0.000171333333333299 0.0157109683336063 0.0345355266114008 0.0550278944265511 0.00128 0.0339579165479553
"800" 507003237 -78.91944 8.48361 "ETP113" 0.144646507487337 0.635027684916155 0.0472510999723447 0 0.00670826671603623 0.0283713912368076 0.0607425163561795 0.000159999999999997 0.0232449089710697
"801" 507003238 -79.03461 8.63514 "ETP114" 0.663220362456809 0.333286213416824 0.0308121747225531 0 0.00816769472277889 0.0171104793139508 0.0886593879395552 0 0.00339476058263001
"802" 507003524 -81.63953333 7.691883333 "ETP152" 0.0567220581169956 0.698127976535782 0.0581713850450931 0 0.0651047340468494 0.0665590361603562 0.0179805442678174 0 0.0647727999740307
"803" 507003528 -81.63953333 7.691883333 "ETP152" 0.0567220581169956 0.698127976535782 0.0581713850450931 0 0.0651047340468494 0.0665590361603562 0.0179805442678174 0 0.0647727999740307
"804" 507003532 -81.61163333 7.687133333 "ETP151" 0.0617283950061728 0.592592592559259 0.0629629630062963 0 0.159259259315926 0 0 0 0.123456790112346
"805" 507003536 -81.8025 7.85345 "ETP144" 0.0908705088315009 0.72727764127196 0.055616493525299 0 0.0278238958731716 0.0105222611365314 0.00562183300719151 0 0.0854791942060999
"806" 507003539 -81.8025 7.85345 "ETP144" 0.0617283950061728 0.875308642087531 0 0 0 0.00246913580024691 0 0 0.0604938271060494
"807" 507003541 -81.61163333 7.687133333 "ETP151" 0.0728395061 0.8209876544 0.0049382716 0 0.012345679 0 0.0530864198 0 0.0358024691
"808" 507003548 -82.02231667 7.94755 "ETP238" 0.294249479503281 0.452439349812066 0.0950456166535459 0 0.0837169689754576 0.0221704789779072 0.016489099561413 0 0.0484187735954034
"809" 507003552 -82.02231667 7.94755 "ETP238" 0.294249479503281 0.452439349812066 0.0950456166535459 0 0.0837169689754576 0.0221704789779072 0.016489099561413 0 0.0484187735954034
"810" 507003556 -82.03661667 7.9521 "ETP239" 0.361728395072346 0.466666666693333 0.00740740740148148 0 0.0123456790024691 0.0950617284190123 0 0 0.056790123411358
"811" 507003562 -82.03661667 7.9521 "ETP239" 0.137037037 0.6197530865 0 0 0.0098765432 0.112345679 0.0395061728 0 0.0814814815
"812" 507003573 -81.67301667 7.2852 "ETP169" 0.417283950641728 0.502469135850247 0 0 0 0.00246913580024691 0 0 0.0777777777077778
"813" 507003574 -81.74603333 7.802416667 "ETP242" 0.0555555555055556 0.886419753188642 0 0 0.0358024691035803 0 0 0 0.0222222222022222
"814" 507003577 -81.67301667 7.2852 "ETP169" 0.206172839520617 0.716049382771605 0 0 0 0.00246913580024691 0.0123456790012346 0 0.0629629629062963
"815" 507003580 -81.74603333 7.802416667 "ETP242" 0.0518518518 0.8530864198 0 0 0.0012345679 0.0580246914 0 0 0.0358024691
"816" 507003585 -81.67278333 7.31805 "ETP142" 0.00617283950123457 0.788888888957778 0.0086419753017284 0 0 0 0 0 0.196296296239259
"817" 507003587 -81.71111667 7.316383333 "ETP195" 0.3753086419 0.5543209877 0.0012345679 0 0 0 0 0 0.0691358025
"818" 507003590 -81.67278333 7.31805 "ETP142" 0 0.91604938278321 0.00246913580049383 0 0 0 0 0 0.0814814814162963
"819" 507003591 -81.71111667 7.316383333 "ETP195" 0.0358024691035803 0.890123456889012 0 0 0.00123456790012346 0 0.00987654320098766 0 0.0629629629062963
"820" 507003594 -82.2433 7.477833333 "ETP187" 0.254320987625432 0.714814814871482 0 0 0.0160493827016049 0.00370370370037037 0.00246913580024691 0 0.0086419753008642
"821" 507003595 -81.81823333 7.4054 "ETP223" 0.0777777777155556 0.802469135960494 0.0086419753017284 0 0 0 0 0 0.111111111022222
"822" 507003596 -81.89558333 7.51805 "ETP141" 0.107407407410741 0.730864197573086 0 0 0 0 0 0 0.161728395016173
"823" 507003597 -81.82391667 7.25765 "ETP177" 0.2407407407 0.6654320988 0.0037037037 0 0 0 0 0 0.0901234568
"824" 507003598 -82.2433 7.477833333 "ETP187" 0.1197530864 0.6728395062 0.0135802469 0 0 0.187654321 0 0 0.0061728395
"825" 507003599 -82.23206667 7.462416667 "ETP188" 0.0851851851085185 0.861728395186173 0 0 0.0209876543020988 0 0 0 0.0320987654032099
"826" 507003600 -81.81823333 7.4054 "ETP223" 0.0419753086041975 0.740740740774074 0 0 0 0.0728395062072839 0.104938271610494 0 0.0395061728039506
"827" 507003601 -82.23206667 7.462416667 "ETP188" 0.180246913518025 0.73580246917358 0 0 0.0604938272060494 0.00123456790012346 0.00493827160049383 0 0.0172839506017284
"828" 507003602 -81.89558333 7.51805 "ETP141" 0.234567901223457 0.574074074057407 0 0 0.00246913580024691 0 0 0 0.188888888918889
"829" 507003603 -81.82391667 7.25765 "ETP177" 0.15185185183037 0.759259259351852 0.00493827160098765 0 0 0 0 0 0.0839506172167901
"830" 507003607 -81.85898333 7.54435 "ETP212" 0.137037036913704 0.648148148264815 0 0 0.0753086420075309 0.101234567910123 0.00246913580024691 0 0.0358024691035802
"831" 507003609 -82.2659 7.47135 "ETP140" 0.139506172827901 0.772839506254568 0 0 0 0 0 0 0.0876543209175309
"832" 507003610 -81.88863333 7.487566667 "ETP200" 0.0839506173083951 0.785185185278518 0 0 0 0 0 0 0.130864197413086
"833" 507003611 -81.85898333 7.54435 "ETP212" 0.103703703631111 0.770370370531111 0 0 0.023456790107037 0.00617283950185185 0.0185185185055556 0 0.0777777777233333
"834" 507003613 -81.88863333 7.487566667 "ETP200" 0.0641975308128395 0.804938271760988 0.0086419753017284 0 0 0 0 0 0.122222222124444
"835" 507003614 -82.2659 7.47135 "ETP140" 0.2185185186 0.675308642 0 0 0 0 0 0 0.1061728394
"836" 507003615 -81.67083333 7.516716667 "ETP206" 0.2716049383 0.5975308642 0 0 0.0518518519 0.037037037 0.0111111111 0 0.0308641975
"837" 507003616 -81.69548333 7.421816667 "ETP211" 0.192592592619259 0.438271604943827 0 0 0.00123456790012346 0.345679012334568 0 0 0.0222222222022222
"838" 507003617 -81.67083333 7.516716667 "ETP206" 0.219753086421975 0.511111111151111 0.00246913580024691 0 0.0123456790012346 0.0901234568090123 0.120987654312099 0 0.043209876504321
"839" 507003618 -81.69548333 7.421816667 "ETP211" 0.127160493812716 0.319753086431975 0 0 0 0.546913580254691 0.00246913580024691 0 0.00370370370037037
"840" 507003619 -81.71166667 7.623616667 "ETP173" 0.0172839506034568 0.882716049476543 0.00123456790024691 0 0 0 0 0 0.0987654320197531
"841" 507003621 -81.71166667 7.623616667 "ETP173" 0.0185185185 0.7419753087 0 0 0.150617284 0 0.0358024691 0 0.0530864197
"842" 507003794 -79.53417 8.77213 "ETP1" 0.008 0.718 0.102 0 0 0 0.156 0 0.016
"843" 507003795 -79.54421 8.77569 "ETP2" 0.056 0.676 0.078 0 0.078 0.008 0 0 0.104
"844" 507003796 -79.539 8.76728 "ETP3" 0.006 0.638 0.23 0 0.014 0.024 0 0 0.088
"845" 507003798 -79.06106 8.67322 "ETP5" 0.108433734939759 0.56425702811245 0.142570281124498 0 0 0.0763052208835341 0.108433734939759 0 0
"846" 507003799 -79.01867 8.58036 "ETP6" 0.768373787331562 0.198008384737379 0.00462488461993078 0 0.00151666666666667 0.0112691963175201 0.0326554110322192 0 0.00188945353266423
"847" 507003803 -81.61163 7.69188 "ETP12" 0.0453839086033163 0.699875455614237 0.0631308286666496 0 0.0381050696506126 0.100364336139041 0.0125807885031135 0 0.037663306723617
"848" 507003804 -81.75825 7.82668 "ETP13" 0.23 0.582 0.068 0 0.066 0.018 0.006 0 0.03
"849" 507003847 -82.44462 7.87083 "ETP57" 0.1 0.47 0.23 0 0.11 0 0 0 0.09
"850" 507003848 -82.43576 7.86957 "ETP58" 0.0936103304634644 0.570216423854449 0.0790774676708152 0.00147893877551018 0.15510321700309 0.0236542328374586 0.0405093575177064 0 0.0347761394309248
"851" 507003849 -82.30329 8.12392 "ETP59" 0.024 0.524 0.15 0 0.02 0.22 0 0 0.062
"852" 507003850 -82.3236 8.11851 "ETP60" 0.122080710668159 0.422945126087614 0.100747941435246 0.00338566666666664 0.0219842090938671 0.185916898157582 0.0161763157838564 0 0.131761784082928
"853" 507003851 -82.25797 8.08927 "ETP61" 0.302716932720502 0.402439015988979 0.097624988693994 0.000851666666666637 0.022717918782788 0.0800971109943738 0.0255811520593261 0 0.0378335470792577
"854" 507003852 -82.05775 7.9641667 "ETP63" 0.311111111111111 0.472727272727273 0.0909090909090909 0 0.0727272727272727 0.0181818181818182 0.00202020202020202 0 0.0323232323232323
"855" 507003854 -82.0261 8.00028 "ETP65" 0.239350912778905 0.614604462474645 0.127789046653144 0 0 0 0.00405679513184584 0 0.0141987829614604
"856" 507003855 -82.0184 7.97507 "ETP66" 0.0474226804123711 0.785567010309278 0.00412371134020619 0 0 0.0412371134020619 0.11340206185567 0 0.00824742268041237
"857" 507003856 -82.02232 7.94755 "ETP67" 0.462167689161554 0.298568507157464 0.0899795501022495 0 0.0797546012269939 0.00613496932515337 0.00613496932515337 0 0.0572597137014315
"858" 507003857 -81.9825 7.99112 "ETP68" 0.188 0.42 0.24 0 0.018 0 0.004 0 0.13
"859" 507003858 -81.79657 7.8391 "ETP69" 0.28 0.424 0.098 0 0.044 0 0 0 0.154
"860" 507003859 -81.78748 7.84978 "ETP70" 0.108 0.476 0.154 0 0.098 0.094 0 0 0.07
"861" 507003860 -81.77695 7.8704 "ETP71" 0.29045643153527 0.41701244813278 0.0643153526970954 0 0.00829875518672199 0.0892116182572614 0.00829875518672199 0 0.122406639004149
"862" 507003861 -81.79472 7.8745 "ETP72" 0.392 0.48 0.07 0 0.01 0.028 0.008 0 0.012
"863" 507003862 -81.8143 7.88547 "ETP73" 0.17 0.564 0.104 0 0.072 0 0 0 0.09
"864" 507003863 -81.7539 7.84293 "ETP74" 0.176 0.598 0.048 0 0.084 0.02 0.002 0 0.072
"865" 507003864 -81.738783 7.8192833 "ETP75" 0.21729490022173 0.339246119733925 0.0709534368070953 0 0.0199556541019956 0.117516629711752 0.0332594235033259 0 0.201773835920177
"866" 507003865 -81.77153 7.81937 "ETP76" 0.16 0.372 0.046 0 0.116 0.22 0 0 0.086
"867" 507003866 -81.76105 7.8010333 "ETP77" 0.124 0.52 0.186 0 0.104 0.04 0 0 0.026
"868" 507003867 -81.760017 7.7762 "ETP78" 0.317269076305221 0.180722891566265 0.0461847389558233 0 0.263052208835341 0.00200803212851406 0.00602409638554217 0 0.184738955823293
"869" 507003868 -81.73015 7.6562 "ETP79" 0.036 0.762 0.098 0 0 0 0.074 0 0.03
"870" 507003869 -81.71845 7.6501667 "ETP80" 0.137014314928425 0.458077709611452 0.102249488752556 0 0.0715746421267894 0.0388548057259714 0 0 0.192229038854806
